sale_id,date,store_id,product_id,quantity_sold,unit_price,discount_pct,total_amount
SL0012490,2025-05-19,ST05,P012,4,125.68,0.2,402.18
SL0012491,2025-05-19,ST04,P013,1,180.45,0.0,180.45
SL0012492,2025-05-19,ST01,P014,1,419.58,0.0,419.58
SL0012493,2025-05-19,ST02,P014,3,419.58,0.0,1258.74
SL0012494,2025-05-19,ST04,P014,2,419.58,0.0,839.16
SL0012495,2025-05-19,ST05,P014,5,419.58,0.0,2097.9
SL0012496,2025-05-19,ST01,P015,1,38.69,0.0,38.69
SL0012497,2025-05-19,ST03,P015,2,38.69,0.0,77.38
SL0012498,2025-05-19,ST05,P015,1,38.69,0.0,38.69
SL0012499,2025-05-19,ST01,P017,10,63.29,0.0,632.9
SL0012500,2025-05-19,ST02,P017,4,63.29,0.0,253.16
SL0012501,2025-05-19,ST04,P017,1,63.29,0.0,63.29
SL0012502,2025-05-19,ST05,P017,1,63.29,0.2,50.63
SL0012503,2025-05-19,ST05,P018,2,102.27,0.0,204.54
SL0012504,2025-05-19,ST05,P019,1,319.37,0.0,319.37
SL0012505,2025-05-19,ST02,P020,1,77.4,0.0,77.4
SL0012506,2025-05-19,ST05,P020,2,77.4,0.0,154.8
SL0012507,2025-05-19,ST02,P021,1,56.27,0.0,56.27
SL0012508,2025-05-19,ST01,P022,2,211.96,0.0,423.92
SL0012509,2025-05-19,ST03,P022,3,211.96,0.0,635.88
SL0012510,2025-05-19,ST04,P022,1,211.96,0.0,211.96
SL0012511,2025-05-19,ST05,P022,2,211.96,0.0,423.92
SL0012512,2025-05-19,ST02,P023,2,74.49,0.0,148.98
SL0012513,2025-05-19,ST04,P023,1,74.49,0.0,74.49
SL0012514,2025-05-19,ST05,P023,1,74.49,0.0,74.49
SL0012515,2025-05-19,ST01,P024,2,97.74,0.0,195.48
SL0012516,2025-05-19,ST02,P024,2,97.74,0.0,195.48
SL0012517,2025-05-19,ST04,P024,1,97.74,0.1,87.97
SL0012518,2025-05-19,ST01,P025,1,28.92,0.15,24.58
SL0012519,2025-05-19,ST02,P025,3,28.92,0.0,86.76
SL0012520,2025-05-19,ST03,P025,1,28.92,0.0,28.92
SL0012521,2025-05-19,ST01,P026,1,309.01,0.1,278.11
SL0012522,2025-05-19,ST02,P026,1,309.01,0.15,262.66
SL0012523,2025-05-19,ST03,P026,1,309.01,0.2,247.21
SL0012524,2025-05-19,ST05,P026,1,309.01,0.0,309.01
SL0012525,2025-05-19,ST01,P027,2,374.73,0.0,749.46
SL0012526,2025-05-19,ST02,P027,2,374.73,0.1,674.51
SL0012527,2025-05-19,ST03,P027,1,374.73,0.0,374.73
SL0012528,2025-05-19,ST04,P027,1,374.73,0.0,374.73
SL0012529,2025-05-19,ST05,P027,4,374.73,0.0,1498.92
SL0012530,2025-05-19,ST02,P028,2,402.15,0.0,804.3
SL0012531,2025-05-19,ST04,P028,1,402.15,0.0,402.15
SL0012532,2025-05-19,ST05,P028,1,402.15,0.0,402.15
SL0012533,2025-05-19,ST01,P030,2,114.88,0.0,229.76
SL0012534,2025-05-19,ST02,P030,1,114.88,0.0,114.88
SL0012535,2025-05-19,ST03,P030,1,114.88,0.0,114.88
SL0012536,2025-05-19,ST04,P030,1,114.88,0.0,114.88
SL0012537,2025-05-19,ST05,P030,1,114.88,0.0,114.88
SL0012538,2025-05-19,ST03,P031,1,364.57,0.0,364.57
SL0012539,2025-05-19,ST01,P034,1,186.14,0.0,186.14
SL0012540,2025-05-19,ST02,P034,1,186.14,0.15,158.22
SL0012541,2025-05-19,ST03,P034,4,186.14,0.0,744.56
SL0012542,2025-05-19,ST04,P034,1,186.14,0.0,186.14
SL0012543,2025-05-19,ST05,P034,1,186.14,0.15,158.22
SL0012544,2025-05-19,ST01,P035,3,235.26,0.0,705.78
SL0012545,2025-05-19,ST05,P035,2,235.26,0.0,470.52
SL0012546,2025-05-19,ST01,P036,1,241.71,0.0,241.71
SL0012547,2025-05-19,ST02,P037,1,156.54,0.1,140.89
SL0012548,2025-05-19,ST04,P037,1,156.54,0.0,156.54
SL0012549,2025-05-19,ST02,P038,2,332.44,0.0,664.88
SL0012550,2025-05-19,ST04,P039,1,126.2,0.0,126.2
SL0012551,2025-05-19,ST03,P040,1,355.4,0.0,355.4
SL0012552,2025-05-20,ST01,P001,1,189.35,0.0,189.35
SL0012553,2025-05-20,ST01,P002,4,231.35,0.0,925.4
SL0012554,2025-05-20,ST02,P002,1,231.35,0.0,231.35
SL0012555,2025-05-20,ST03,P002,2,231.35,0.2,370.16
SL0012556,2025-05-20,ST05,P002,3,231.35,0.0,694.05
SL0012557,2025-05-20,ST02,P003,1,346.79,0.0,346.79
SL0012558,2025-05-20,ST05,P003,1,346.79,0.0,346.79
SL0012559,2025-05-20,ST01,P004,2,422.17,0.0,844.34
SL0012560,2025-05-20,ST02,P004,1,422.17,0.0,422.17
SL0012561,2025-05-20,ST03,P004,1,422.17,0.0,422.17
SL0012562,2025-05-20,ST04,P004,1,422.17,0.0,422.17
SL0012563,2025-05-20,ST01,P005,1,83.01,0.1,74.71
SL0012564,2025-05-20,ST05,P005,2,83.01,0.0,166.02
SL0012565,2025-05-20,ST01,P006,1,135.12,0.0,135.12
SL0012566,2025-05-20,ST05,P006,1,135.12,0.0,135.12
SL0012567,2025-05-20,ST01,P007,1,152.45,0.0,152.45
SL0012568,2025-05-20,ST05,P007,5,152.45,0.0,762.25
SL0012569,2025-05-20,ST02,P008,1,188.95,0.0,188.95
SL0012570,2025-05-20,ST03,P008,1,188.95,0.0,188.95
SL0012571,2025-05-20,ST05,P008,1,188.95,0.0,188.95
SL0012572,2025-05-20,ST01,P009,5,145.99,0.0,729.95
SL0012573,2025-05-20,ST04,P009,1,145.99,0.0,145.99
SL0012574,2025-05-20,ST02,P010,1,128.04,0.1,115.24
SL0012575,2025-05-20,ST03,P010,1,128.04,0.0,128.04
SL0012576,2025-05-20,ST04,P011,2,151.69,0.0,303.38
SL0012577,2025-05-20,ST01,P012,1,125.68,0.0,125.68
SL0012578,2025-05-20,ST03,P012,1,125.68,0.1,113.11
SL0012579,2025-05-20,ST05,P012,1,125.68,0.0,125.68
SL0012580,2025-05-20,ST03,P014,3,419.58,0.0,1258.74
SL0012581,2025-05-20,ST04,P014,1,419.58,0.0,419.58
SL0012582,2025-05-20,ST02,P015,4,38.69,0.0,154.76
SL0012583,2025-05-20,ST03,P015,1,38.69,0.0,38.69
SL0012584,2025-05-20,ST02,P016,1,384.31,0.0,384.31
SL0012585,2025-05-20,ST03,P016,1,384.31,0.0,384.31
SL0012586,2025-05-20,ST01,P017,7,63.29,0.0,443.03
SL0012587,2025-05-20,ST02,P017,2,63.29,0.0,126.58
SL0012588,2025-05-20,ST03,P017,2,63.29,0.1,113.92
SL0012589,2025-05-20,ST05,P017,3,63.29,0.15,161.39
SL0012590,2025-05-20,ST01,P018,1,102.27,0.0,102.27
SL0012591,2025-05-20,ST02,P018,2,102.27,0.0,204.54
SL0012592,2025-05-20,ST01,P019,1,319.37,0.0,319.37
SL0012593,2025-05-20,ST02,P019,1,319.37,0.1,287.43
SL0012594,2025-05-20,ST03,P020,1,77.4,0.0,77.4
SL0012595,2025-05-20,ST04,P020,1,77.4,0.0,77.4
SL0012596,2025-05-20,ST05,P020,2,77.4,0.0,154.8
SL0012597,2025-05-20,ST04,P021,2,56.27,0.0,112.54
SL0012598,2025-05-20,ST05,P021,1,56.27,0.0,56.27
SL0012599,2025-05-20,ST01,P022,1,211.96,0.0,211.96
SL0012600,2025-05-20,ST02,P022,1,211.96,0.0,211.96
SL0012601,2025-05-20,ST03,P022,2,211.96,0.0,423.92
SL0012602,2025-05-20,ST04,P022,1,211.96,0.0,211.96
SL0012603,2025-05-20,ST05,P022,3,211.96,0.0,635.88
SL0012604,2025-05-20,ST01,P023,2,74.49,0.0,148.98
SL0012605,2025-05-20,ST02,P023,2,74.49,0.0,148.98
SL0012606,2025-05-20,ST03,P023,2,74.49,0.0,148.98
SL0012607,2025-05-20,ST04,P023,1,74.49,0.0,74.49
SL0012608,2025-05-20,ST05,P023,4,74.49,0.0,297.96
SL0012609,2025-05-20,ST01,P024,3,97.74,0.0,293.22
SL0012610,2025-05-20,ST02,P024,9,97.74,0.0,879.66
SL0012611,2025-05-20,ST04,P024,1,97.74,0.0,97.74
SL0012612,2025-05-20,ST01,P025,2,28.92,0.0,57.84
SL0012613,2025-05-20,ST03,P025,1,28.92,0.0,28.92
SL0012614,2025-05-20,ST04,P025,1,28.92,0.0,28.92
SL0012615,2025-05-20,ST05,P025,6,28.92,0.1,156.17
SL0012616,2025-05-20,ST01,P026,2,309.01,0.0,618.02
SL0012617,2025-05-20,ST02,P026,2,309.01,0.0,618.02
SL0012618,2025-05-20,ST03,P026,1,309.01,0.0,309.01
SL0012619,2025-05-20,ST04,P026,1,309.01,0.0,309.01
SL0012620,2025-05-20,ST05,P026,1,309.01,0.0,309.01
SL0012621,2025-05-20,ST02,P027,2,374.73,0.0,749.46
SL0012622,2025-05-20,ST04,P027,1,374.73,0.0,374.73
SL0012623,2025-05-20,ST02,P028,4,402.15,0.0,1608.6
SL0012624,2025-05-20,ST05,P028,2,402.15,0.0,804.3
SL0012625,2025-05-20,ST02,P030,2,114.88,0.0,229.76
SL0012626,2025-05-20,ST04,P030,1,114.88,0.0,114.88
SL0012627,2025-05-20,ST05,P030,1,114.88,0.0,114.88
SL0012628,2025-05-20,ST01,P031,1,364.57,0.1,328.11
SL0012629,2025-05-20,ST03,P031,1,364.57,0.0,364.57
SL0012630,2025-05-20,ST04,P031,1,364.57,0.0,364.57
SL0012631,2025-05-20,ST05,P031,1,364.57,0.0,364.57
SL0012632,2025-05-20,ST03,P033,4,96.03,0.0,384.12
SL0012633,2025-05-20,ST05,P033,2,96.03,0.0,192.06
SL0012634,2025-05-20,ST03,P034,1,186.14,0.0,186.14
SL0012635,2025-05-20,ST03,P035,1,235.26,0.0,235.26
SL0012636,2025-05-20,ST04,P035,2,235.26,0.1,423.47
SL0012637,2025-05-20,ST05,P036,1,241.71,0.0,241.71
SL0012638,2025-05-20,ST05,P037,2,156.54,0.0,313.08
SL0012639,2025-05-20,ST01,P039,1,126.2,0.0,126.2
SL0012640,2025-05-20,ST03,P039,1,126.2,0.0,126.2
SL0012641,2025-05-20,ST01,P040,2,355.4,0.0,710.8
SL0012642,2025-05-21,ST01,P001,2,189.35,0.0,378.7
SL0012643,2025-05-21,ST03,P001,1,189.35,0.0,189.35
SL0012644,2025-05-21,ST04,P001,2,189.35,0.0,378.7
SL0012645,2025-05-21,ST02,P002,2,231.35,0.0,462.7
SL0012646,2025-05-21,ST03,P002,1,231.35,0.0,231.35
SL0012647,2025-05-21,ST02,P003,1,346.79,0.0,346.79
SL0012648,2025-05-21,ST04,P003,2,346.79,0.0,693.58
SL0012649,2025-05-21,ST05,P003,1,346.79,0.0,346.79
SL0012650,2025-05-21,ST01,P004,3,422.17,0.0,1266.51
SL0012651,2025-05-21,ST02,P004,1,422.17,0.0,422.17
SL0012652,2025-05-21,ST03,P004,3,422.17,0.0,1266.51
SL0012653,2025-05-21,ST04,P004,2,422.17,0.0,844.34
SL0012654,2025-05-21,ST05,P004,1,422.17,0.0,422.17
SL0012655,2025-05-21,ST01,P005,1,83.01,0.0,83.01
SL0012656,2025-05-21,ST02,P005,4,83.01,0.1,298.84
SL0012657,2025-05-21,ST03,P005,6,83.01,0.0,498.06
SL0012658,2025-05-21,ST05,P005,5,83.01,0.0,415.05
SL0012659,2025-05-21,ST05,P006,4,135.12,0.0,540.48
SL0012660,2025-05-21,ST01,P007,2,152.45,0.0,304.9
SL0012661,2025-05-21,ST02,P007,2,152.45,0.0,304.9
SL0012662,2025-05-21,ST01,P008,1,188.95,0.0,188.95
SL0012663,2025-05-21,ST04,P008,1,188.95,0.1,170.06
SL0012664,2025-05-21,ST01,P009,2,145.99,0.0,291.98
SL0012665,2025-05-21,ST01,P010,2,128.04,0.0,256.08
SL0012666,2025-05-21,ST02,P010,1,128.04,0.0,128.04
SL0012667,2025-05-21,ST03,P010,2,128.04,0.0,256.08
SL0012668,2025-05-21,ST02,P011,2,151.69,0.0,303.38
SL0012669,2025-05-21,ST03,P011,2,151.69,0.0,303.38
SL0012670,2025-05-21,ST04,P011,1,151.69,0.0,151.69
SL0012671,2025-05-21,ST01,P012,1,125.68,0.15,106.83
SL0012672,2025-05-21,ST02,P012,2,125.68,0.0,251.36
SL0012673,2025-05-21,ST03,P012,2,125.68,0.15,213.66
SL0012674,2025-05-21,ST04,P014,1,419.58,0.0,419.58
SL0012675,2025-05-21,ST02,P015,1,38.69,0.1,34.82
SL0012676,2025-05-21,ST05,P015,1,38.69,0.0,38.69
SL0012677,2025-05-21,ST01,P016,2,384.31,0.0,768.62
SL0012678,2025-05-21,ST03,P016,1,384.31,0.0,384.31
SL0012679,2025-05-21,ST04,P016,1,384.31,0.0,384.31
SL0012680,2025-05-21,ST03,P017,1,63.29,0.0,63.29
SL0012681,2025-05-21,ST04,P017,1,63.29,0.0,63.29
SL0012682,2025-05-21,ST05,P017,3,63.29,0.0,189.87
SL0012683,2025-05-21,ST05,P018,1,102.27,0.0,102.27
SL0012684,2025-05-21,ST04,P019,1,319.37,0.0,319.37
SL0012685,2025-05-21,ST02,P020,1,77.4,0.0,77.4
SL0012686,2025-05-21,ST04,P020,1,77.4,0.0,77.4
SL0012687,2025-05-21,ST03,P021,1,56.27,0.0,56.27
SL0012688,2025-05-21,ST04,P021,1,56.27,0.0,56.27
SL0012689,2025-05-21,ST01,P022,1,211.96,0.0,211.96
SL0012690,2025-05-21,ST03,P022,2,211.96,0.0,423.92
SL0012691,2025-05-21,ST04,P022,2,211.96,0.0,423.92
SL0012692,2025-05-21,ST05,P022,1,211.96,0.1,190.76
SL0012693,2025-05-21,ST02,P023,1,74.49,0.0,74.49
SL0012694,2025-05-21,ST04,P023,1,74.49,0.1,67.04
SL0012695,2025-05-21,ST05,P023,1,74.49,0.0,74.49
SL0012696,2025-05-21,ST01,P024,4,97.74,0.0,390.96
SL0012697,2025-05-21,ST02,P024,1,97.74,0.1,87.97
SL0012698,2025-05-21,ST03,P024,1,97.74,0.0,97.74
SL0012699,2025-05-21,ST04,P024,1,97.74,0.15,83.08
SL0012700,2025-05-21,ST01,P025,1,28.92,0.0,28.92
SL0012701,2025-05-21,ST02,P025,2,28.92,0.1,52.06
SL0012702,2025-05-21,ST03,P025,2,28.92,0.0,57.84
SL0012703,2025-05-21,ST04,P025,2,28.92,0.0,57.84
SL0012704,2025-05-21,ST02,P026,3,309.01,0.0,927.03
SL0012705,2025-05-21,ST03,P026,1,309.01,0.0,309.01
SL0012706,2025-05-21,ST04,P026,2,309.01,0.0,618.02
SL0012707,2025-05-21,ST01,P027,1,374.73,0.0,374.73
SL0012708,2025-05-21,ST03,P027,1,374.73,0.0,374.73
SL0012709,2025-05-21,ST05,P027,1,374.73,0.0,374.73
SL0012710,2025-05-21,ST02,P028,2,402.15,0.1,723.87
SL0012711,2025-05-21,ST04,P028,3,402.15,0.0,1206.45
SL0012712,2025-05-21,ST05,P028,4,402.15,0.2,1286.88
SL0012713,2025-05-21,ST01,P029,1,267.81,0.0,267.81
SL0012714,2025-05-21,ST02,P029,1,267.81,0.0,267.81
SL0012715,2025-05-21,ST01,P030,1,114.88,0.0,114.88
SL0012716,2025-05-21,ST02,P030,1,114.88,0.0,114.88
SL0012717,2025-05-21,ST04,P030,1,114.88,0.0,114.88
SL0012718,2025-05-21,ST03,P034,1,186.14,0.0,186.14
SL0012719,2025-05-21,ST01,P035,1,235.26,0.0,235.26
SL0012720,2025-05-21,ST03,P035,6,235.26,0.0,1411.56
SL0012721,2025-05-21,ST05,P035,4,235.26,0.0,941.04
SL0012722,2025-05-21,ST02,P036,1,241.71,0.0,241.71
SL0012723,2025-05-21,ST02,P037,1,156.54,0.0,156.54
SL0012724,2025-05-21,ST05,P037,1,156.54,0.0,156.54
SL0012725,2025-05-21,ST05,P038,1,332.44,0.0,332.44
SL0012726,2025-05-21,ST05,P039,2,126.2,0.0,252.4
SL0012727,2025-05-21,ST02,P040,1,355.4,0.0,355.4
SL0012728,2025-05-22,ST03,P001,1,189.35,0.0,189.35
SL0012729,2025-05-22,ST01,P002,2,231.35,0.0,462.7
SL0012730,2025-05-22,ST02,P002,1,231.35,0.2,185.08
SL0012731,2025-05-22,ST04,P002,1,231.35,0.15,196.65
SL0012732,2025-05-22,ST05,P002,1,231.35,0.0,231.35
SL0012733,2025-05-22,ST02,P003,1,346.79,0.0,346.79
SL0012734,2025-05-22,ST01,P004,1,422.17,0.0,422.17
SL0012735,2025-05-22,ST04,P004,1,422.17,0.0,422.17
SL0012736,2025-05-22,ST05,P004,3,422.17,0.0,1266.51
SL0012737,2025-05-22,ST03,P005,2,83.01,0.0,166.02
SL0012738,2025-05-22,ST05,P005,1,83.01,0.0,83.01
SL0012739,2025-05-22,ST01,P007,1,152.45,0.0,152.45
SL0012740,2025-05-22,ST04,P007,1,152.45,0.0,152.45
SL0012741,2025-05-22,ST05,P007,2,152.45,0.0,304.9
SL0012742,2025-05-22,ST01,P008,1,188.95,0.0,188.95
SL0012743,2025-05-22,ST04,P008,1,188.95,0.0,188.95
SL0012744,2025-05-22,ST05,P008,1,188.95,0.0,188.95
SL0012745,2025-05-22,ST01,P009,3,145.99,0.0,437.97
SL0012746,2025-05-22,ST02,P009,1,145.99,0.0,145.99
SL0012747,2025-05-22,ST03,P009,1,145.99,0.0,145.99
SL0012748,2025-05-22,ST01,P010,1,128.04,0.0,128.04
SL0012749,2025-05-22,ST02,P010,1,128.04,0.0,128.04
SL0012750,2025-05-22,ST03,P010,1,128.04,0.0,128.04
SL0012751,2025-05-22,ST01,P011,1,151.69,0.0,151.69
SL0012752,2025-05-22,ST02,P011,2,151.69,0.0,303.38
SL0012753,2025-05-22,ST03,P012,2,125.68,0.1,226.22
SL0012754,2025-05-22,ST02,P013,1,180.45,0.0,180.45
SL0012755,2025-05-22,ST01,P014,1,419.58,0.15,356.64
SL0012756,2025-05-22,ST03,P014,2,419.58,0.0,839.16
SL0012757,2025-05-22,ST05,P014,1,419.58,0.0,419.58
SL0012758,2025-05-22,ST03,P015,1,38.69,0.15,32.89
SL0012759,2025-05-22,ST05,P015,1,38.69,0.0,38.69
SL0012760,2025-05-22,ST01,P016,6,384.31,0.0,2305.86
SL0012761,2025-05-22,ST02,P016,1,384.31,0.0,384.31
SL0012762,2025-05-22,ST03,P016,1,384.31,0.0,384.31
SL0012763,2025-05-22,ST05,P016,8,384.31,0.0,3074.48
SL0012764,2025-05-22,ST01,P017,3,63.29,0.0,189.87
SL0012765,2025-05-22,ST02,P017,1,63.29,0.0,63.29
SL0012766,2025-05-22,ST03,P017,2,63.29,0.0,126.58
SL0012767,2025-05-22,ST05,P017,1,63.29,0.0,63.29
SL0012768,2025-05-22,ST02,P018,1,102.27,0.0,102.27
SL0012769,2025-05-22,ST03,P018,1,102.27,0.0,102.27
SL0012770,2025-05-22,ST05,P018,3,102.27,0.0,306.81
SL0012771,2025-05-22,ST01,P019,1,319.37,0.0,319.37
SL0012772,2025-05-22,ST03,P019,3,319.37,0.0,958.11
SL0012773,2025-05-22,ST03,P020,1,77.4,0.1,69.66
SL0012774,2025-05-22,ST04,P020,1,77.4,0.0,77.4
SL0012775,2025-05-22,ST03,P021,3,56.27,0.0,168.81
SL0012776,2025-05-22,ST05,P021,1,56.27,0.0,56.27
SL0012777,2025-05-22,ST01,P022,2,211.96,0.0,423.92
SL0012778,2025-05-22,ST02,P022,2,211.96,0.0,423.92
SL0012779,2025-05-22,ST03,P022,1,211.96,0.0,211.96
SL0012780,2025-05-22,ST01,P023,1,74.49,0.0,74.49
SL0012781,2025-05-22,ST02,P023,1,74.49,0.2,59.59
SL0012782,2025-05-22,ST01,P024,2,97.74,0.0,195.48
SL0012783,2025-05-22,ST03,P024,3,97.74,0.0,293.22
SL0012784,2025-05-22,ST04,P024,2,97.74,0.0,195.48
SL0012785,2025-05-22,ST05,P024,5,97.74,0.0,488.7
SL0012786,2025-05-22,ST01,P025,2,28.92,0.0,57.84
SL0012787,2025-05-22,ST05,P025,1,28.92,0.0,28.92
SL0012788,2025-05-22,ST01,P026,1,309.01,0.15,262.66
SL0012789,2025-05-22,ST04,P026,1,309.01,0.0,309.01
SL0012790,2025-05-22,ST01,P027,2,374.73,0.0,749.46
SL0012791,2025-05-22,ST02,P027,1,374.73,0.0,374.73
SL0012792,2025-05-22,ST05,P027,1,374.73,0.2,299.78
SL0012793,2025-05-22,ST02,P028,4,402.15,0.1,1447.74
SL0012794,2025-05-22,ST05,P028,4,402.15,0.0,1608.6
SL0012795,2025-05-22,ST02,P030,1,114.88,0.0,114.88
SL0012796,2025-05-22,ST05,P030,1,114.88,0.2,91.9
SL0012797,2025-05-22,ST01,P032,1,152.52,0.0,152.52
SL0012798,2025-05-22,ST05,P032,1,152.52,0.0,152.52
SL0012799,2025-05-22,ST01,P033,1,96.03,0.0,96.03
SL0012800,2025-05-22,ST01,P034,2,186.14,0.0,372.28
SL0012801,2025-05-22,ST01,P035,1,235.26,0.1,211.73
SL0012802,2025-05-22,ST03,P035,2,235.26,0.0,470.52
SL0012803,2025-05-22,ST04,P035,1,235.26,0.0,235.26
SL0012804,2025-05-22,ST01,P037,1,156.54,0.0,156.54
SL0012805,2025-05-22,ST02,P037,1,156.54,0.0,156.54
SL0012806,2025-05-22,ST03,P037,2,156.54,0.15,266.12
SL0012807,2025-05-22,ST05,P037,1,156.54,0.0,156.54
SL0012808,2025-05-22,ST04,P038,1,332.44,0.0,332.44
SL0012809,2025-05-22,ST05,P039,1,126.2,0.0,126.2
SL0012810,2025-05-23,ST01,P001,1,189.35,0.0,189.35
SL0012811,2025-05-23,ST03,P001,1,189.35,0.0,189.35
SL0012812,2025-05-23,ST01,P002,3,231.35,0.1,624.64
SL0012813,2025-05-23,ST03,P002,2,231.35,0.0,462.7
SL0012814,2025-05-23,ST04,P002,2,231.35,0.0,462.7
SL0012815,2025-05-23,ST05,P002,1,231.35,0.0,231.35
SL0012816,2025-05-23,ST03,P003,1,346.79,0.2,277.43
SL0012817,2025-05-23,ST05,P003,1,346.79,0.0,346.79
SL0012818,2025-05-23,ST01,P004,1,422.17,0.1,379.95
SL0012819,2025-05-23,ST04,P004,1,422.17,0.0,422.17
SL0012820,2025-05-23,ST02,P005,2,83.01,0.0,166.02
SL0012821,2025-05-23,ST03,P005,3,83.01,0.0,249.03
SL0012822,2025-05-23,ST05,P005,2,83.01,0.15,141.12
SL0012823,2025-05-23,ST05,P006,1,135.12,0.1,121.61
SL0012824,2025-05-23,ST01,P007,1,152.45,0.0,152.45
SL0012825,2025-05-23,ST03,P007,2,152.45,0.0,304.9
SL0012826,2025-05-23,ST04,P007,1,152.45,0.0,152.45
SL0012827,2025-05-23,ST05,P007,1,152.45,0.0,152.45
SL0012828,2025-05-23,ST03,P008,1,188.95,0.0,188.95
SL0012829,2025-05-23,ST01,P009,1,145.99,0.0,145.99
SL0012830,2025-05-23,ST02,P009,1,145.99,0.0,145.99
SL0012831,2025-05-23,ST05,P009,1,145.99,0.0,145.99
SL0012832,2025-05-23,ST01,P010,2,128.04,0.0,256.08
SL0012833,2025-05-23,ST03,P010,1,128.04,0.15,108.83
SL0012834,2025-05-23,ST01,P011,1,151.69,0.0,151.69
SL0012835,2025-05-23,ST02,P011,1,151.69,0.0,151.69
SL0012836,2025-05-23,ST03,P011,2,151.69,0.1,273.04
SL0012837,2025-05-23,ST04,P011,4,151.69,0.1,546.08
SL0012838,2025-05-23,ST05,P011,3,151.69,0.0,455.07
SL0012839,2025-05-23,ST01,P012,1,125.68,0.0,125.68
SL0012840,2025-05-23,ST02,P012,2,125.68,0.0,251.36
SL0012841,2025-05-23,ST03,P012,1,125.68,0.0,125.68
SL0012842,2025-05-23,ST04,P012,2,125.68,0.0,251.36
SL0012843,2025-05-23,ST01,P013,1,180.45,0.0,180.45
SL0012844,2025-05-23,ST01,P014,3,419.58,0.0,1258.74
SL0012845,2025-05-23,ST03,P014,1,419.58,0.0,419.58
SL0012846,2025-05-23,ST05,P014,1,419.58,0.0,419.58
SL0012847,2025-05-23,ST03,P015,3,38.69,0.0,116.07
SL0012848,2025-05-23,ST04,P015,1,38.69,0.15,32.89
SL0012849,2025-05-23,ST01,P016,2,384.31,0.0,768.62
SL0012850,2025-05-23,ST02,P016,1,384.31,0.0,384.31
SL0012851,2025-05-23,ST04,P016,7,384.31,0.0,2690.17
SL0012852,2025-05-23,ST05,P016,2,384.31,0.0,768.62
SL0012853,2025-05-23,ST03,P017,1,63.29,0.0,63.29
SL0012854,2025-05-23,ST04,P017,1,63.29,0.0,63.29
SL0012855,2025-05-23,ST05,P017,1,63.29,0.0,63.29
SL0012856,2025-05-23,ST01,P018,1,102.27,0.0,102.27
SL0012857,2025-05-23,ST04,P018,1,102.27,0.0,102.27
SL0012858,2025-05-23,ST05,P018,3,102.27,0.0,306.81
SL0012859,2025-05-23,ST01,P020,1,77.4,0.0,77.4
SL0012860,2025-05-23,ST01,P021,2,56.27,0.0,112.54
SL0012861,2025-05-23,ST02,P021,3,56.27,0.0,168.81
SL0012862,2025-05-23,ST04,P021,1,56.27,0.0,56.27
SL0012863,2025-05-23,ST03,P022,1,211.96,0.0,211.96
SL0012864,2025-05-23,ST05,P022,2,211.96,0.1,381.53
SL0012865,2025-05-23,ST01,P023,4,74.49,0.0,297.96
SL0012866,2025-05-23,ST02,P023,1,74.49,0.15,63.32
SL0012867,2025-05-23,ST04,P023,2,74.49,0.0,148.98
SL0012868,2025-05-23,ST05,P023,2,74.49,0.0,148.98
SL0012869,2025-05-23,ST01,P024,3,97.74,0.0,293.22
SL0012870,2025-05-23,ST02,P024,1,97.74,0.0,97.74
SL0012871,2025-05-23,ST03,P024,1,97.74,0.0,97.74
SL0012872,2025-05-23,ST04,P024,2,97.74,0.0,195.48
SL0012873,2025-05-23,ST05,P024,4,97.74,0.0,390.96
SL0012874,2025-05-23,ST01,P025,2,28.92,0.0,57.84
SL0012875,2025-05-23,ST02,P025,2,28.92,0.0,57.84
SL0012876,2025-05-23,ST03,P025,2,28.92,0.0,57.84
SL0012877,2025-05-23,ST05,P025,2,28.92,0.0,57.84
SL0012878,2025-05-23,ST01,P026,1,309.01,0.1,278.11
SL0012879,2025-05-23,ST04,P026,1,309.01,0.0,309.01
SL0012880,2025-05-23,ST05,P026,2,309.01,0.0,618.02
SL0012881,2025-05-23,ST01,P027,1,374.73,0.0,374.73
SL0012882,2025-05-23,ST02,P027,4,374.73,0.0,1498.92
SL0012883,2025-05-23,ST03,P027,1,374.73,0.0,374.73
SL0012884,2025-05-23,ST04,P027,1,374.73,0.0,374.73
SL0012885,2025-05-23,ST03,P028,2,402.15,0.0,804.3
SL0012886,2025-05-23,ST04,P028,1,402.15,0.0,402.15
SL0012887,2025-05-23,ST05,P028,3,402.15,0.0,1206.45
SL0012888,2025-05-23,ST01,P030,1,114.88,0.15,97.65
SL0012889,2025-05-23,ST05,P030,2,114.88,0.0,229.76
SL0012890,2025-05-23,ST01,P033,1,96.03,0.0,96.03
SL0012891,2025-05-23,ST02,P033,1,96.03,0.0,96.03
SL0012892,2025-05-23,ST03,P033,1,96.03,0.15,81.63
SL0012893,2025-05-23,ST01,P034,1,186.14,0.0,186.14
SL0012894,2025-05-23,ST01,P035,1,235.26,0.0,235.26
SL0012895,2025-05-23,ST02,P035,1,235.26,0.0,235.26
SL0012896,2025-05-23,ST03,P035,1,235.26,0.1,211.73
SL0012897,2025-05-23,ST02,P036,1,241.71,0.0,241.71
SL0012898,2025-05-23,ST03,P036,1,241.71,0.0,241.71
SL0012899,2025-05-23,ST03,P037,1,156.54,0.0,156.54
